,RATING
2138,4.0
2139,2.8
2140,3.8
2141,2.8
2142,3.6
2143,4.0
2144,4.0
2145,4.0
2146,4.0
2147,4.0
2148,4.2
2149,3.8
2150,4.4
2151,4.0
2152,3.4
2153,3.8
2154,4.0
2155,4.0
2156,3.4
2157,4.2
2158,3.6
2159,3.0
2160,3.8
2161,4.0
2162,3.8
2163,4.0
2164,4.0
2165,4.6
2166,4.0
2167,2.4
2168,4.0
2169,3.6
2170,4.2
2171,4.0
2172,3.2
2173,3.4
2174,4.2
2175,3.8
2176,4.2
2177,4.0
2178,3.6
2179,3.6
2180,3.8
2181,4.0
2182,4.0
2183,3.8
2184,4.2
2185,3.6
2186,4.2
2187,4.0
2188,4.2
2189,4.0
2190,3.6
2191,4.2
2192,4.0
2193,4.0
2194,3.0
2195,3.8
2196,4.4
2197,4.2
2198,4.0
2199,2.8
2200,3.8
2201,2.8
2202,3.6
2203,4.0
2204,4.0
2205,4.0
2206,4.0
2207,4.0
2208,4.2
2209,3.8
2210,4.4
2211,4.0
2212,3.4
2213,3.8
2214,4.0
2215,4.0
2216,3.4
2217,4.2
2218,3.6
2219,3.0
2220,3.8
2221,4.0
2222,3.8
2223,4.0
2224,4.0
2225,4.6
2226,4.0
2227,2.4
2228,4.0
2229,3.6
2230,4.2
2231,4.0
2232,3.2
2233,3.4
2234,4.2
2235,3.8
2236,4.2
2237,4.0
2238,3.6
2239,3.6
2240,3.8
2241,4.0
2242,4.0
2243,3.8
2244,4.2
2245,3.6
2246,4.2
2247,4.0
2248,4.2
2249,4.0
2250,3.6
2251,4.2
2252,4.0
2253,4.0
2254,3.0
2255,3.8
2256,4.4
2257,4.2
2258,4.0
2259,2.8
2260,3.8
2261,2.8
2262,3.6
2263,4.0
2264,4.0
2265,4.0
2266,4.0
2267,4.0
2268,4.2
2269,3.8
2270,4.4
2271,4.0
2272,3.4
2273,3.8
2274,4.0
2275,4.0
2276,3.4
2277,4.2
2278,3.6
2279,3.0
2280,3.8
2281,4.0
2282,3.8
2283,4.0
2284,4.0
2285,4.6
2286,4.0
2287,2.4
2288,4.0
2289,3.6
2290,4.2
2291,4.0
2292,3.2
2293,3.4
2294,4.2
2295,3.8
2296,4.2
2297,4.0
2298,3.6
2299,3.6
2300,3.8
2301,4.0
2302,4.0
2303,3.8
2304,4.2
2305,3.6
2306,4.2
2307,4.0
2308,4.2
2309,4.0
2310,3.6
2311,4.2
2312,4.0
2313,4.0
2314,3.0
2315,3.8
2316,4.4
2317,4.2
2318,4.0
2319,2.8
2320,3.8
2321,2.8
2322,3.6
2323,4.0
2324,4.0
2325,4.0
2326,4.0
2327,4.0
2328,4.2
2329,3.8
2330,4.4
2331,4.0
2332,3.4
2333,3.8
2334,4.0
2335,4.0
2336,3.4
2337,4.2
2338,3.6
2339,3.0
2340,3.8
2341,4.0
2342,3.8
2343,4.0
2344,4.0
2345,4.6
2346,4.0
2347,2.4
2348,4.0
2349,3.6
2350,4.2
2351,4.0
2352,3.2
2353,3.4
2354,4.2
2355,3.8
2356,4.2
2357,4.0
2358,3.6
2359,3.6
2360,3.8
2361,4.0
2362,4.0
2363,3.8
2364,4.2
2365,3.6
2366,4.2
2367,4.0
2368,4.2
2369,4.0
2370,3.6
2371,4.2
2372,4.0
2373,4.0
2374,3.0
2375,3.8
2376,4.4
2377,4.2
2378,4.0
2379,2.8
2380,3.8
2381,2.8
2382,3.6
2383,4.0
2384,4.0
2385,4.0
2386,4.0
2387,4.0
2388,4.2
2389,3.8
2390,4.4
2391,4.0
2392,3.4
2393,3.8
2394,4.0
2395,4.0
2396,3.4
2397,4.2
2398,3.6
2399,3.0
2400,3.8
2401,4.0
2402,3.8
2403,4.0
2404,4.0
2405,4.6
2406,4.0
2407,2.4
2408,4.0
2409,3.6
2410,4.2
2411,4.0
2412,3.2
2413,3.4
2414,4.2
2415,3.8
2416,4.2
2417,4.0
2418,3.6
2419,3.6
2420,3.8
2421,4.0
2422,4.0
2423,3.8
2424,4.2
2425,3.6
2426,4.2
2427,4.0
2428,4.2
2429,4.0
2430,3.6
2431,4.2
2432,4.0
2433,4.0
2434,3.0
2435,3.8
2436,4.4
2437,4.2
2438,4.0
2439,2.8
2440,3.8
2441,2.8
2442,3.6
2443,4.0
2444,4.0
2445,4.0
2446,4.0
2447,4.0
2448,4.2
2449,3.8
2450,4.4
2451,4.0
2452,3.4
2453,3.8
2454,4.0
2455,4.0
2456,3.4
2457,4.2
2458,3.6
2459,3.0
2460,3.8
2461,4.0
2462,3.8
2463,4.0
2464,4.0
2465,4.6
2466,4.0
2467,2.4
2468,4.0
2469,3.6
2470,4.2
2471,4.0
2472,3.2
2473,3.4
2474,4.2
2475,3.8
2476,4.2
2477,4.0
2478,3.6
2479,3.6
2480,3.8
2481,4.0
2482,4.0
2483,3.8
2484,4.2
2485,3.6
2486,4.2
2487,4.0
2488,4.2
2489,4.0
2490,3.6
2491,4.2
2492,4.0
2493,4.0
2494,3.0
2495,3.8
2496,4.4
2497,4.2
2498,4.0
2499,2.8
2500,3.8
2501,2.8
2502,3.6
2503,4.0
2504,4.0
2505,4.0
2506,4.0
2507,4.0
2508,4.2
2509,3.8
2510,4.4
2511,4.0
2512,3.4
2513,3.8
2514,4.0
2515,4.0
2516,3.4
2517,4.2
2518,3.6
2519,3.0
2520,3.8
2521,4.0
2522,3.8
2523,4.0
2524,4.0
2525,4.6
2526,4.0
2527,2.4
2528,4.0
2529,3.6
2530,4.2
2531,4.0
2532,3.2
2533,3.4
2534,4.2
2535,3.8
2536,4.2
2537,4.0
2538,3.6
2539,3.6
2540,3.8
2541,4.0
2542,4.0
2543,3.8
2544,4.2
2545,3.6
2546,4.2
2547,4.0
2548,4.2
2549,4.0
2550,3.6
2551,4.2
2552,4.0
2553,4.0
2554,3.0
2555,3.8
2556,4.4
2557,4.2
2558,4.0
2559,2.8
2560,3.8
2561,2.8
2562,3.6
2563,4.0
2564,4.0
2565,4.0
2566,4.0
2567,4.0
2568,4.2
2569,3.8
2570,4.4
2571,4.0
2572,3.4
2573,3.8
2574,4.0
2575,4.0
2576,3.4
2577,4.2
2578,3.6
2579,3.0
2580,3.8
2581,4.0
2582,3.8
2583,4.0
2584,4.0
2585,4.6
2586,4.0
2587,2.4
2588,4.0
2589,3.6
2590,4.2
2591,4.0
2592,3.2
2593,3.4
2594,4.2
2595,3.8
2596,4.2
2597,4.0
2598,3.6
2599,3.6
2600,3.8
2601,4.0
2602,4.0
2603,3.8
2604,4.2
2605,3.6
2606,4.2
2607,4.0
2608,4.2
2609,4.0
2610,3.6
2611,4.2
2612,4.0
2613,4.0
2614,3.0
2615,3.8
2616,4.4
2617,4.2
2618,4.0
2619,2.8
2620,3.8
2621,2.8
2622,3.6
2623,4.0
2624,4.0
2625,4.0
2626,4.0
2627,4.0
2628,4.2
2629,3.8
2630,4.4
2631,4.0
2632,3.4
2633,3.8
2634,4.0
2635,4.0
2636,3.4
2637,4.2
2638,3.6
2639,3.0
2640,3.8
2641,4.0
2642,3.8
2643,4.0
2644,4.0
2645,4.6
2646,4.0
2647,2.4
2648,4.0
2649,3.6
2650,4.2
2651,4.0
2652,3.2
2653,3.4
2654,4.2
2655,3.8
2656,4.2
2657,4.0
2658,3.6
2659,3.6
2660,3.8
2661,4.0
2662,4.0
2663,3.8
2664,4.2
2665,3.6
2666,4.2
2667,4.0
2668,4.2
2669,4.0
2670,3.6
2671,4.2
2672,4.0
2673,4.0
2674,3.0
2675,3.8
2676,4.4
2677,4.2
2678,4.0
2679,2.8
2680,3.8
2681,2.8
2682,3.6
2683,4.0
2684,4.0
2685,4.0
2686,4.0
2687,4.0
2688,4.2
2689,3.8
2690,4.4
2691,4.0
2692,3.4
2693,3.8
2694,4.0
2695,4.0
2696,3.4
2697,4.2
2698,3.6
2699,3.0
2700,3.8
2701,4.0
2702,3.8
2703,4.0
2704,4.0
2705,4.6
2706,4.0
2707,2.4
2708,4.0
2709,3.6
2710,4.2
2711,4.0
2712,3.2
2713,3.4
2714,4.2
2715,3.8
2716,4.2
2717,4.0
2718,3.6
2719,3.6
2720,3.8
2721,4.0
2722,4.0
2723,3.8
2724,4.2
2725,3.6
2726,4.2
2727,4.0
2728,4.2
2729,4.0
2730,3.6
2731,4.2
2732,4.0
2733,4.0
2734,3.0
2735,3.8
2736,4.4
2737,4.2
2738,4.0
2739,2.8
2740,3.8
2741,2.8
2742,3.6
2743,4.0
2744,4.0
2745,4.0
2746,4.0
2747,4.0
2748,4.2
2749,3.8
2750,4.4
2751,4.0
2752,3.4
2753,3.8
2754,4.0
2755,4.0
2756,3.4
2757,4.2
2758,3.6
2759,3.0
2760,3.8
2761,4.0
2762,3.8
2763,4.0
2764,4.0
2765,4.6
2766,4.0
2767,2.4
2768,4.0
2769,3.6
2770,4.2
2771,4.0
2772,3.2
2773,3.4
2774,4.2
2775,3.8
2776,4.2
2777,4.0
2778,3.6
2779,3.6
2780,3.8
2781,4.0
2782,4.0
2783,3.8
2784,4.2
2785,3.6
2786,4.2
2787,4.0
2788,4.2
2789,4.0
2790,3.6
2791,4.2
2792,4.0
2793,4.0
2794,3.0
2795,3.8
2796,4.4
2797,4.2
2798,4.0
2799,2.8
2800,3.8
2801,2.8
2802,3.6
2803,4.0
2804,4.0
2805,4.0
2806,4.0
2807,4.0
2808,4.2
2809,3.8
2810,4.4
2811,4.0
2812,3.4
2813,3.8
2814,4.0
2815,4.0
2816,3.4
2817,4.2
2818,3.6
2819,3.0
2820,3.8
2821,4.0
2822,3.8
2823,4.0
2824,4.0
2825,4.6
2826,4.0
2827,2.4
2828,4.0
2829,3.6
2830,4.2
2831,4.0
2832,3.2
2833,3.4
2834,4.2
2835,3.8
2836,4.2
2837,4.0
2838,3.6
2839,3.6
2840,3.8
2841,4.0
2842,4.0
2843,3.8
2844,4.2
2845,3.6
2846,4.2
2847,4.0
2848,4.2
2849,4.0
2850,3.6
2851,4.2
2852,4.0
2853,4.0
2854,3.0
2855,3.8
2856,4.4
2857,4.2
2858,4.0
2859,2.8
2860,3.8
2861,2.8
2862,3.6
2863,4.0
2864,4.0
2865,4.0
2866,4.0
2867,4.0
2868,4.2
2869,3.8
2870,4.4
2871,4.0
2872,3.4
2873,3.8
2874,4.0
2875,4.0
2876,3.4
2877,4.2
2878,3.6
2879,3.0
2880,3.8
2881,4.0
2882,3.8
2883,4.0
2884,4.0
2885,4.6
2886,4.0
2887,2.4
2888,4.0
2889,3.6
2890,4.2
2891,4.0
2892,3.2
2893,3.4
2894,4.2
2895,3.8
2896,4.2
2897,4.0
2898,3.6
2899,3.6
2900,3.8
2901,4.0
2902,4.0
2903,3.8
2904,4.2
2905,3.6
2906,4.2
2907,4.0
2908,4.2
2909,4.0
2910,3.6
2911,4.2
2912,4.0
2913,4.0
2914,3.0
2915,3.8
2916,4.4
2917,4.2
2918,4.0
2919,2.8
2920,3.8
2921,2.8
2922,3.6
2923,4.0
2924,4.0
2925,4.0
2926,4.0
2927,4.0
2928,4.2
2929,3.8
2930,4.4
2931,4.0
2932,3.4
2933,3.8
2934,4.0
2935,4.0
2936,3.4
2937,4.2
2938,3.6
2939,3.0
2940,3.8
2941,4.0
2942,3.8
2943,4.0
2944,4.0
2945,4.6
2946,4.0
2947,2.4
2948,4.0
2949,3.6
2950,4.2
2951,4.0
2952,3.2
2953,3.4
2954,4.2
2955,3.8
2956,4.2
2957,4.0
2958,3.6
2959,3.6
2960,3.8
2961,4.0
2962,4.0
2963,3.8
2964,4.2
2965,3.6
2966,4.2
2967,4.0
2968,4.2
2969,4.0
2970,3.6
2971,4.2
2972,4.0
2973,4.0
2974,3.0
2975,3.8
2976,4.4
2977,4.2
2978,4.0
2979,2.8
2980,3.8
2981,2.8
2982,3.6
2983,4.0
2984,4.0
2985,4.0
2986,4.0
2987,4.0
2988,4.2
2989,3.8
2990,4.4
2991,4.0
2992,3.4
2993,3.8
2994,4.0
2995,4.0
2996,3.4
2997,4.2
2998,3.6
2999,3.0
3000,3.8
3001,4.0
3002,3.8
3003,4.0
3004,4.0
3005,4.6
3006,4.0
3007,2.4
3008,4.0
3009,3.6
3010,4.2
3011,4.0
3012,3.2
3013,3.4
3014,4.2
3015,3.8
3016,4.2
3017,4.0
3018,3.6
3019,3.6
3020,3.8
3021,4.0
3022,4.0
3023,3.8
3024,4.2
3025,3.6
3026,4.2
3027,4.0
3028,4.2
3029,4.0
3030,3.6
3031,4.2
3032,4.0
3033,4.0
3034,3.0
3035,3.8
3036,4.4
3037,4.2
3038,4.0
3039,2.8
3040,3.8
3041,2.8
3042,3.6
3043,4.0
3044,4.0
3045,4.0
3046,4.0
3047,4.0
3048,4.2
3049,3.8
3050,4.4
3051,4.0
3052,3.4
3053,3.8
3054,4.0
3055,4.0
3056,3.4
3057,4.2
3058,3.6
3059,3.0
3060,3.8
3061,4.0
3062,3.8
3063,4.0
3064,4.0
3065,4.6
3066,4.0
3067,2.4
3068,4.0
3069,3.6
3070,4.2
3071,4.0
3072,3.2
3073,3.4
3074,4.2
3075,3.8
3076,4.2
3077,4.0
3078,3.6
3079,3.6
3080,3.8
3081,4.0
3082,4.0
3083,3.8
3084,4.2
3085,3.6
3086,4.2
3087,4.0
3088,4.2
3089,4.0
3090,3.6
3091,4.2
3092,4.0
3093,4.0
3094,3.0
3095,3.8
3096,4.4
3097,4.2
3098,4.0
3099,2.8
3100,3.8
3101,2.8
3102,3.6
3103,4.0
3104,4.0
3105,4.0
3106,4.0
3107,4.0
3108,4.2
3109,3.8
3110,4.4
3111,4.0
3112,3.4
3113,3.8
3114,4.0
3115,4.0
3116,3.4
3117,4.2
3118,3.6
3119,3.0
3120,3.8
3121,4.0
3122,3.8
3123,4.0
3124,4.0
3125,4.6
3126,4.0
3127,2.4
3128,4.0
3129,3.6
3130,4.2
3131,4.0
3132,3.2
3133,3.4
3134,4.2
3135,3.8
3136,4.2
3137,4.0
3138,3.6
3139,3.6
3140,3.8
3141,4.0
3142,4.0
3143,3.8
3144,4.2
3145,3.6
3146,4.2
3147,4.0
3148,4.2
3149,4.0
3150,3.6
3151,4.2
3152,4.0
3153,4.0
3154,3.0
3155,3.8
3156,4.4
3157,4.2
3158,4.0
3159,2.8
3160,3.8
3161,2.8
3162,3.6
3163,4.0
3164,4.0
3165,4.0
3166,4.0
3167,4.0
3168,4.2
3169,3.8
3170,4.4
3171,4.0
3172,3.4
3173,3.8
3174,4.0
3175,4.0
3176,3.4
3177,4.2
3178,3.6
3179,3.0
3180,3.8
3181,4.0
3182,3.8
3183,4.0
3184,4.0
3185,4.6
3186,4.0
3187,2.4
3188,4.0
3189,3.6
3190,4.2
3191,4.0
3192,3.2
3193,3.4
3194,4.2
3195,3.8
3196,4.2
3197,4.0
3198,3.6
3199,3.6
3200,3.8
3201,4.0
3202,4.0
3203,3.8
3204,4.2
3205,3.6
3206,4.2
3207,4.0
3208,4.2
3209,4.0
3210,3.6
3211,4.2
3212,4.0
3213,4.0
3214,3.0
3215,3.8
3216,4.4
3217,4.2
3218,4.0
3219,2.8
3220,3.8
3221,2.8
3222,3.6
3223,4.0
3224,4.0
3225,4.0
3226,4.0
3227,4.0
3228,4.2
3229,3.8
3230,4.4
3231,4.0
3232,3.4
3233,3.8
3234,4.0
3235,4.0
3236,3.4
3237,4.2
3238,3.6
3239,3.0
3240,3.8
3241,4.0
3242,3.8
3243,4.0
3244,4.0
3245,4.6
3246,4.0
3247,2.4
3248,4.0
3249,3.6
3250,4.2
3251,4.0
3252,3.2
3253,3.4
3254,4.2
3255,3.8
3256,4.2
3257,4.0
3258,3.6
3259,3.6
3260,3.8
3261,4.0
3262,4.0
3263,3.8
3264,4.2
3265,3.6
3266,4.2
3267,4.0
3268,4.2
3269,4.0
3270,3.6
3271,4.2
3272,4.0
3273,4.0
3274,3.0
3275,3.8
3276,4.4
3277,4.2
3278,4.0
3279,2.8
3280,3.8
3281,2.8
3282,3.6
3283,4.0
3284,4.0
3285,4.0
3286,4.0
3287,4.0
3288,4.2
3289,3.8
3290,4.4
3291,4.0
3292,3.4
3293,3.8
3294,4.0
3295,4.0
3296,3.4
3297,4.2
3298,3.6
3299,3.0
3300,3.8
3301,4.0
3302,3.8
3303,4.0
3304,4.0
3305,4.6
3306,4.0
3307,2.4
3308,4.0
3309,3.6
3310,4.2
3311,4.0
3312,3.2
3313,3.4
3314,4.2
3315,3.8
3316,4.2
3317,4.0
3318,3.6
3319,3.6
3320,3.8
3321,4.0
3322,4.0
3323,3.8
3324,4.2
3325,3.6
3326,4.2
3327,4.0
3328,4.2
3329,4.0
3330,3.6
3331,4.2
3332,4.0
3333,4.0
3334,3.0
3335,3.8
3336,4.4
3337,4.2
3338,4.0
3339,2.8
3340,3.8
3341,2.8
3342,3.6
3343,4.0
3344,4.0
3345,4.0
3346,4.0
3347,4.0
3348,4.2
3349,3.8
3350,4.4
3351,4.0
3352,3.4
3353,3.8
3354,4.0
3355,4.0
3356,3.4
3357,4.2
3358,3.6
3359,3.0
3360,3.8
3361,4.0
3362,3.8
3363,4.0
3364,4.0
3365,4.6
3366,4.0
3367,2.4
3368,4.0
3369,3.6
3370,4.2
3371,4.0
3372,3.2
3373,3.4
3374,4.2
3375,3.8
3376,4.2
3377,4.0
3378,3.6
3379,3.6
3380,3.8
3381,4.0
3382,4.0
3383,3.8
3384,4.2
3385,3.6
3386,4.2
3387,4.0
3388,4.2
3389,4.0
3390,3.6
3391,4.2
3392,4.0
3393,4.0
3394,3.0
3395,3.8
3396,4.4
3397,4.2
3398,4.0
3399,2.8
3400,3.8
3401,2.8
3402,3.6
3403,4.0
3404,4.0
3405,4.0
3406,4.0
3407,4.0
3408,4.2
3409,3.8
3410,4.4
3411,4.0
3412,3.4
3413,3.8
3414,4.0
3415,4.0
3416,3.4
3417,4.2
3418,3.6
3419,3.0
3420,3.8
3421,4.0
3422,3.8
3423,4.0
3424,4.0
3425,4.6
3426,4.0
3427,2.4
3428,4.0
3429,3.6
3430,4.2
3431,4.0
3432,3.2
3433,3.4
3434,4.2
3435,3.8
3436,4.2
3437,4.0
3438,3.6
3439,3.6
3440,3.8
3441,4.0
3442,4.0
3443,3.8
3444,4.2
3445,3.6
3446,4.2
3447,4.0
3448,4.2
3449,4.0
3450,3.6
3451,4.2
3452,4.0
3453,4.0
3454,3.0
3455,3.8
3456,4.4
3457,4.2
3458,4.0
3459,2.8
3460,3.8
3461,2.8
3462,3.6
3463,4.0
3464,4.0
3465,4.0
3466,4.0
3467,4.0
3468,4.2
3469,3.8
3470,4.4
3471,4.0
3472,3.4
3473,3.8
3474,4.0
3475,4.0
3476,3.4
3477,4.2
3478,3.6
3479,3.0
3480,3.8
3481,4.0
3482,3.8
3483,4.0
3484,4.0
3485,4.6
3486,4.0
3487,2.4
3488,4.0
3489,3.6
3490,4.2
3491,4.0
3492,3.2
3493,3.4
3494,4.2
3495,3.8
3496,4.2
3497,4.0
3498,3.6
3499,3.6
3500,3.8
3501,4.0
3502,4.0
3503,3.8
3504,4.2
3505,3.6
3506,4.2
3507,4.0
3508,4.2
3509,4.0
3510,3.6
3511,4.2
3512,4.0
3513,4.0
3514,3.0
3515,3.8
3516,4.4
3517,4.2
3518,4.0
3519,2.8
3520,3.8
3521,2.8
3522,3.6
3523,4.0
3524,4.0
3525,4.0
3526,4.0
3527,4.0
3528,4.2
3529,3.8
3530,4.4
3531,4.0
3532,3.4
3533,3.8
3534,4.0
3535,4.0
3536,3.4
3537,4.2
3538,3.6
3539,3.0
3540,3.8
3541,4.0
3542,3.8
3543,4.0
3544,4.0
3545,4.6
3546,4.0
3547,2.4
3548,4.0
3549,3.6
3550,4.2
3551,4.0
3552,3.2
3553,3.4
3554,4.2
3555,3.8
3556,4.2
3557,4.0
3558,3.6
3559,3.6
3560,3.8
3561,4.0
3562,4.0
3563,3.8
3564,4.2
3565,3.6
3566,4.2
3567,4.0
3568,4.2
3569,4.0
3570,3.6
3571,4.2
3572,4.0
3573,4.0
3574,3.0
3575,3.8
3576,4.4
3577,4.2
3578,4.0
3579,2.8
3580,3.8
3581,2.8
3582,3.6
3583,4.0
3584,4.0
3585,4.0
3586,4.0
3587,4.0
3588,4.2
3589,3.8
3590,4.4
3591,4.0
3592,3.4
3593,3.8
3594,4.0
3595,4.0
3596,3.4
3597,4.2
3598,3.6
3599,3.0
3600,3.8
3601,4.0
3602,3.8
3603,4.0
3604,4.0
3605,4.6
3606,4.0
3607,2.4
3608,4.0
3609,3.6
3610,4.2
3611,4.0
3612,3.2
3613,3.4
3614,4.2
3615,3.8
3616,4.2
3617,4.0
3618,3.6
3619,3.6
3620,3.8
3621,4.0
3622,4.0
3623,3.8
3624,4.2
3625,3.6
3626,4.2
3627,4.0
3628,4.2
3629,4.0
3630,3.6
3631,4.2
3632,4.0
3633,4.0
3634,3.0
3635,3.8
3636,4.4
3637,4.2
3638,4.0
3639,2.8
3640,3.8
3641,2.8
3642,3.6
3643,4.0
3644,4.0
3645,4.0
3646,4.0
3647,4.0
3648,4.2
3649,3.8
3650,4.4
3651,4.0
3652,3.4
3653,3.8
3654,4.0
3655,4.0
3656,3.4
3657,4.2
3658,3.6
3659,3.0
3660,3.8
3661,4.0
3662,3.8
3663,4.0
3664,4.0
3665,4.6
3666,4.0
3667,2.4
3668,4.0
3669,3.6
3670,4.2
3671,4.0
3672,3.2
3673,3.4
3674,4.2
3675,3.8
3676,4.2
3677,4.0
3678,3.6
3679,3.6
3680,3.8
3681,4.0
3682,4.0
3683,3.8
3684,4.2
3685,3.6
3686,4.2
3687,4.0
3688,4.2
3689,4.0
3690,3.6
3691,4.2
3692,4.0
3693,4.0
3694,3.0
3695,3.8
3696,4.4
3697,4.2
3698,4.0
3699,2.8
3700,3.8
3701,2.8
3702,3.6
3703,4.0
3704,4.0
3705,4.0
3706,4.0
3707,4.0
3708,4.2
3709,3.8
3710,4.4
3711,4.0
3712,3.4
3713,3.8
3714,4.0
3715,4.0
3716,3.4
3717,4.2
3718,3.6
3719,3.0
3720,3.8
3721,4.0
3722,3.8
3723,4.0
3724,4.0
3725,4.6
3726,4.0
3727,2.4
3728,4.0
3729,3.6
3730,4.2
3731,4.0
3732,3.2
3733,3.4
3734,4.2
3735,3.8
3736,4.2
3737,4.0
3738,3.6
3739,3.6
3740,3.8
3741,4.0
3742,4.0
3743,3.8
3744,4.2
3745,3.6
3746,4.2
3747,4.0
3748,4.2
3749,4.0
3750,3.6
3751,4.2
3752,4.0
3753,4.0
3754,3.0
3755,3.8
3756,4.4
3757,4.2
3758,4.0
3759,2.8
3760,3.8
3761,2.8
3762,3.6
3763,4.0
3764,4.0
3765,4.0
3766,4.0
3767,4.0
3768,4.2
3769,3.8
3770,4.4
3771,4.0
3772,3.4
3773,3.8
3774,4.0
3775,4.0
3776,3.4
3777,4.2
3778,3.6
3779,3.0
3780,3.8
3781,4.0
3782,3.8
3783,4.0
3784,4.0
3785,4.6
3786,4.0
3787,2.4
3788,4.0
3789,3.6
3790,4.2
3791,4.0
3792,3.2
3793,3.4
3794,4.2
3795,3.8
3796,4.2
3797,4.0
3798,3.6
3799,3.6
3800,3.8
3801,4.0
3802,4.0
3803,3.8
3804,4.2
3805,3.6
3806,4.2
3807,4.0
3808,4.2
3809,4.0
3810,3.6
3811,4.2
3812,4.0
3813,4.0
3814,3.0
3815,3.8
3816,4.4
3817,4.2
3818,4.0
3819,2.8
3820,3.8
3821,2.8
3822,3.6
3823,4.0
3824,4.0
3825,4.0
3826,4.0
3827,4.0
3828,4.2
3829,3.8
3830,4.4
3831,4.0
3832,3.4
3833,3.8
3834,4.0
3835,4.0
3836,3.4
3837,4.2
3838,3.6
3839,3.0
3840,3.8
3841,4.0
3842,3.8
3843,4.0
3844,4.0
3845,4.6
3846,4.0
3847,2.4
3848,4.0
3849,3.6
3850,4.2
3851,4.0
3852,3.2
3853,3.4
3854,4.2
3855,3.8
3856,4.2
3857,4.0
3858,3.6
3859,3.6
3860,3.8
3861,4.0
3862,4.0
3863,3.8
3864,4.2
3865,3.6
3866,4.2
3867,4.0
3868,4.2
3869,4.0
3870,3.6
3871,4.2
3872,4.0
3873,4.0
3874,3.0
3875,3.8
3876,4.4
3877,4.2
3878,4.0
3879,2.8
3880,3.8
3881,2.8
3882,3.6
3883,4.0
3884,4.0
3885,4.0
3886,4.0
3887,4.0
3888,4.2
3889,3.8
3890,4.4
3891,4.0
3892,3.4
3893,3.8
3894,4.0
3895,4.0
3896,3.4
3897,4.2
3898,3.6
3899,3.0
3900,3.8
3901,4.0
3902,3.8
3903,4.0
3904,4.0
3905,4.6
3906,4.0
3907,2.4
3908,4.0
3909,3.6
3910,4.2
3911,4.0
3912,3.2
3913,3.4
3914,4.2
3915,3.8
3916,4.2
3917,4.0
3918,3.6
3919,3.6
3920,3.8
3921,4.0
3922,4.0
3923,3.8
3924,4.2
3925,3.6
3926,4.2
3927,4.0
3928,4.2
3929,4.0
3930,3.6
3931,4.2
3932,4.0
3933,4.0
3934,3.0
3935,3.8
3936,4.4
3937,4.2
3938,4.0
3939,2.8
3940,3.8
3941,2.8
3942,3.6
3943,4.0
3944,4.0
3945,4.0
3946,4.0
3947,4.0
3948,4.2
3949,3.8
3950,4.4
3951,4.0
3952,3.4
3953,3.8
3954,4.0
3955,4.0
3956,3.4
3957,4.2
3958,3.6
3959,3.0
3960,3.8
3961,4.0
3962,3.8
3963,4.0
3964,4.0
3965,4.6
3966,4.0
3967,2.4
3968,4.0
3969,3.6
3970,4.2
3971,4.0
3972,3.2
3973,3.4
3974,4.2
3975,3.8
3976,4.2
3977,4.0
3978,3.6
3979,3.6
3980,3.8
3981,4.0
3982,4.0
3983,3.8
3984,4.2
3985,3.6
3986,4.2
3987,4.0
3988,4.2
3989,4.0
3990,3.6
3991,4.2
3992,4.0
3993,4.0
3994,3.0
3995,3.8
3996,4.4
3997,4.2
3998,4.0
3999,2.8
4000,3.8
4001,2.8
4002,3.6
4003,4.0
4004,4.0
4005,4.0
4006,4.0
4007,4.0
4008,4.2
4009,3.8
4010,4.4
4011,4.0
4012,3.4
4013,3.8
4014,4.0
4015,4.0
4016,3.4
4017,4.2
4018,3.6
4019,3.0
4020,3.8
4021,4.0
4022,3.8
4023,4.0
4024,4.0
4025,4.6
4026,4.0
4027,2.4
4028,4.0
4029,3.6
4030,4.2
4031,4.0
4032,3.2
4033,3.4
4034,4.2
4035,3.8
4036,4.2
4037,4.0
4038,3.6
4039,3.6
4040,3.8
4041,4.0
4042,4.0
4043,3.8
4044,4.2
4045,3.6
4046,4.2
4047,4.0
4048,4.2
4049,4.0
4050,3.6
4051,4.2
4052,4.0
4053,4.0
4054,3.0
4055,3.8
4056,4.4
4057,4.2
4058,4.0
4059,2.8
4060,3.8
4061,2.8
4062,3.6
4063,4.0
4064,4.0
4065,4.0
4066,4.0
4067,4.0
4068,4.2
4069,3.8
4070,4.4
4071,4.0
4072,3.4
4073,3.8
4074,4.0
4075,4.0
4076,3.4
4077,4.2
4078,3.6
4079,3.0
4080,3.8
4081,4.0
4082,3.8
4083,4.0
4084,4.0
4085,4.6
4086,4.0
4087,2.4
4088,4.0
4089,3.6
4090,4.2
4091,4.0
4092,3.2
4093,3.4
4094,4.2
4095,3.8
4096,4.2
4097,4.0
4098,3.6
4099,3.6
4100,3.8
4101,4.0
4102,4.0
4103,3.8
4104,4.2
4105,3.6
4106,4.2
4107,4.0
4108,4.2
4109,4.0
4110,3.6
4111,4.2
4112,4.0
4113,4.0
4114,3.0
4115,3.8
4116,4.4
4117,4.2
4118,4.0
4119,2.8
4120,3.8
4121,2.8
4122,3.6
4123,4.0
4124,4.0
4125,4.0
4126,4.0
4127,4.0
4128,4.2
4129,3.8
4130,4.4
4131,4.0
4132,3.4
4133,3.8
4134,4.0
4135,4.0
4136,3.4
